user_id,content_id,rating,completion_percentage,favorite,date_interacted
1682,275,,,FALSE,15-01-2024
2439,114,,47,FALSE,14-10-2020
293,1037,,,FALSE,24-03-2025
4222,15,,,FALSE,08-01-2022
135,726,,,FALSE,06-10-2024
748,585,3,,FALSE,29-04-2022
443,505,10,,TRUE,29-07-2023
2157,1287,,,FALSE,29-07-2022
4164,733,6,91,TRUE,08-06-2022
4788,660,8,,FALSE,23-06-2024
1885,1313,9,,FALSE,23-03-2020
3947,1226,8,,FALSE,18-11-2023
2231,844,6,,FALSE,12-10-2020
4771,628,,,FALSE,18-07-2021
152,985,,96,FALSE,19-12-2022
1060,149,,,FALSE,31-03-2025
168,8,5,,FALSE,13-09-2024
352,889,,71,FALSE,20-12-2020
4132,426,,85,FALSE,09-09-2022
1717,973,,,FALSE,04-09-2025
3185,265,8,,FALSE,03-03-2023
559,392,,,TRUE,17-01-2024
4031,845,8,,FALSE,18-06-2023
3125,1295,,,FALSE,30-07-2023
754,851,,25,FALSE,23-11-2020
4572,1328,,,FALSE,02-04-2023
3935,798,,,TRUE,04-09-2021
2034,1073,,36,FALSE,31-05-2021
3397,260,,79,TRUE,07-09-2020
274,1222,1,,FALSE,24-03-2025
4896,363,,,FALSE,23-06-2021
3593,1078,1,,FALSE,23-06-2024
2514,896,10,14,FALSE,28-03-2025
2001,1478,,,FALSE,16-01-2025
900,283,,,FALSE,16-09-2024
488,1196,,,FALSE,13-04-2024
3797,43,,21,FALSE,21-09-2023
3032,104,,82,FALSE,01-01-2024
2851,250,6,,FALSE,15-06-2021
4103,753,6,,FALSE,31-03-2021
1395,945,,,FALSE,08-06-2024
1731,552,4,50,TRUE,21-08-2025
1972,1243,,70,FALSE,23-01-2025
2078,180,4,,FALSE,03-05-2024
3566,492,,42,FALSE,06-11-2025
920,68,,90,FALSE,26-05-2024
335,668,,,FALSE,23-09-2022
1757,274,3,25,FALSE,26-01-2020
3490,948,,,FALSE,07-07-2022
2399,1232,,,FALSE,17-04-2022
2106,1000,,,FALSE,01-04-2024
3024,769,,,FALSE,13-04-2020
381,1201,,,FALSE,23-04-2023
705,555,5,92,FALSE,16-09-2025
2161,358,5,37,FALSE,29-07-2021
2973,533,,67,FALSE,07-05-2022
544,1396,6,,FALSE,07-11-2022
3890,1382,3,,FALSE,27-05-2020
1434,344,,,TRUE,26-09-2020
3359,609,4,,FALSE,29-09-2024
3392,1469,,,FALSE,05-02-2022
2836,938,,,FALSE,24-03-2021
4062,976,6,,TRUE,04-02-2024
4145,910,,,FALSE,31-01-2023
2651,495,,,FALSE,22-11-2023
3601,165,,,FALSE,14-09-2021
3119,501,1,,FALSE,17-01-2022
1764,1337,,21,FALSE,20-04-2021
4437,206,,96,TRUE,14-11-2022
346,1086,,,FALSE,26-06-2023
2620,489,,61,FALSE,29-03-2021
25,716,,,FALSE,24-06-2024
2922,1286,,,TRUE,13-10-2024
2288,958,,32,FALSE,30-10-2024
4899,1056,,,FALSE,29-08-2025
1448,1066,2,74,FALSE,12-08-2021
4252,81,,,FALSE,30-10-2024
2104,712,,,FALSE,19-03-2021
1975,10,5,,TRUE,14-12-2023
4549,1470,1,,FALSE,18-04-2023
2513,847,,,TRUE,30-10-2024
67,152,,,TRUE,04-10-2024
31,33,,77,FALSE,08-09-2025
1879,1402,10,,FALSE,15-04-2023
3931,1063,,,FALSE,05-11-2025
1713,223,,,FALSE,31-01-2021
786,502,,,TRUE,06-09-2024
2278,454,,70,FALSE,03-02-2025
4203,13,7,74,FALSE,16-03-2022
366,1322,1,88,FALSE,01-03-2025
1514,1278,,50,FALSE,23-01-2022
2727,96,,22,FALSE,28-03-2025
2619,677,5,29,FALSE,05-07-2025
3451,1236,10,21,FALSE,26-03-2022
1721,1500,,,FALSE,12-04-2020
3347,1284,,55,FALSE,27-07-2025
4186,355,10,,FALSE,22-09-2024
3519,256,,82,FALSE,09-05-2023
4504,530,10,72,TRUE,28-09-2023
381,715,,,FALSE,30-06-2025
3603,549,,,FALSE,23-01-2023
202,212,,,TRUE,20-11-2023
4999,538,,,FALSE,13-10-2020
4884,448,,,FALSE,14-02-2025
2180,545,9,,TRUE,30-08-2021
2111,1166,8,,TRUE,06-12-2021
1689,1189,3,,FALSE,11-11-2023
1072,1238,,,FALSE,15-03-2020
869,706,,,TRUE,20-12-2023
4122,1338,7,98,TRUE,06-02-2025
84,73,,82,FALSE,14-09-2025
3790,1013,2,,FALSE,19-04-2021
1942,1108,,,TRUE,25-01-2020
1552,503,,15,FALSE,26-06-2024
4572,840,,,FALSE,08-03-2023
1612,689,,,TRUE,08-08-2021
424,861,,,FALSE,10-05-2024
2356,664,,,FALSE,24-11-2021
1886,744,,,FALSE,20-02-2020
3202,995,,93,FALSE,08-04-2023
2836,1373,4,,FALSE,06-03-2025
1985,1116,,37,FALSE,29-09-2023
1037,158,,,FALSE,04-01-2022
3418,545,2,,FALSE,12-05-2022
2854,672,,,FALSE,06-11-2025
4669,666,,72,FALSE,28-03-2025
292,159,4,,FALSE,25-12-2023
1499,1098,6,,FALSE,18-06-2022
104,1070,7,,FALSE,13-11-2021
4721,1411,,,FALSE,11-12-2022
1000,335,,,TRUE,26-08-2025
1189,210,,,FALSE,31-12-2023
133,1259,,,FALSE,29-11-2021
4951,1355,,,FALSE,03-12-2020
550,1004,2,,FALSE,05-02-2022
3848,931,,,FALSE,22-10-2020
4086,313,,,FALSE,19-10-2024
882,984,,,FALSE,01-09-2024
199,1114,,,FALSE,17-09-2023
1926,1464,4,,FALSE,18-08-2022
3681,61,,,FALSE,22-05-2021
1380,192,5,,FALSE,12-10-2025
1237,236,9,,FALSE,14-03-2024
4970,1338,,56,TRUE,08-04-2025
2286,204,,,FALSE,17-10-2021
113,748,,,FALSE,21-03-2023
1398,467,,,FALSE,06-06-2025
1670,818,,,TRUE,14-01-2023
4495,1319,6,,FALSE,14-04-2022
3230,317,,,FALSE,20-11-2020
3880,955,7,,TRUE,15-11-2020
1496,107,,68,FALSE,16-09-2023
468,912,,33,FALSE,21-12-2023
3698,365,,,TRUE,08-10-2022
1478,602,,,FALSE,04-03-2022
3848,452,7,23,FALSE,02-11-2021
4437,1092,,73,FALSE,17-07-2024
1986,132,,,FALSE,13-02-2021
1192,679,6,,FALSE,25-03-2023
3718,643,,,FALSE,10-03-2020
1314,483,,14,TRUE,01-07-2020
650,1342,,,FALSE,05-09-2025
4470,1359,,,FALSE,23-12-2021
112,468,,82,FALSE,08-01-2021
2134,921,,,FALSE,18-12-2023
1997,326,,,FALSE,01-03-2020
2909,67,,,FALSE,20-09-2020
722,1097,,,FALSE,19-05-2025
4479,741,,69,FALSE,06-04-2021
4959,251,2,,FALSE,13-08-2020
2697,393,,,FALSE,28-08-2025
4121,756,,62,FALSE,20-12-2024
719,1381,6,43,TRUE,22-03-2021
2109,604,,,FALSE,30-06-2022
3374,808,5,61,FALSE,13-03-2020
4047,1346,,,FALSE,27-09-2022
4706,951,,,FALSE,24-01-2025
2516,624,8,,FALSE,13-05-2021
3954,1135,,,FALSE,19-09-2025
2672,1094,5,38,FALSE,03-11-2021
4554,446,,,FALSE,13-05-2021
426,104,6,67,TRUE,05-09-2022
4672,1430,1,,FALSE,04-03-2023
4834,861,,,FALSE,12-10-2022
4507,1019,6,99,FALSE,02-07-2021
983,478,,100,TRUE,13-08-2023
561,990,,,FALSE,18-10-2024
2806,198,,42,FALSE,05-12-2025
4464,783,,,FALSE,13-09-2021
2634,665,,69,FALSE,10-04-2023
3859,72,,,FALSE,03-02-2020
1492,598,1,86,FALSE,24-10-2021
1306,434,,,FALSE,17-03-2025
2060,1381,,96,FALSE,15-09-2025
690,607,,,FALSE,18-04-2023
974,1359,,83,TRUE,10-02-2022
932,600,6,,FALSE,14-07-2023
2638,4,,30,FALSE,06-06-2023
150,550,4,67,TRUE,08-01-2022
637,648,,,FALSE,17-11-2021
4324,641,,,FALSE,16-07-2022
398,306,,,FALSE,29-09-2021
634,1278,3,,FALSE,27-11-2021
412,17,7,,FALSE,02-12-2025
4881,975,,,FALSE,19-03-2024
649,35,6,,TRUE,20-07-2020
441,413,,,TRUE,05-02-2021
1949,1270,,27,TRUE,29-07-2023
815,808,,,FALSE,04-02-2025
2164,690,,,FALSE,06-09-2024
2826,177,,29,FALSE,06-05-2022
966,840,,,FALSE,13-05-2023
2361,392,,,FALSE,26-03-2021
4925,981,3,24,FALSE,27-04-2021
3992,494,,,FALSE,14-09-2024
989,473,,,FALSE,27-11-2022
90,1321,,,FALSE,29-10-2022
1778,208,,97,FALSE,16-05-2022
420,903,,16,FALSE,25-07-2025
2703,1260,,,FALSE,30-04-2025
1797,1233,10,57,TRUE,08-02-2023
4829,734,,19,FALSE,01-09-2025
3037,59,,22,FALSE,02-10-2020
2957,501,,,FALSE,05-08-2021
336,64,,,FALSE,24-02-2025
2595,1445,,,TRUE,11-03-2024
3239,460,1,,FALSE,28-09-2025
2986,1051,2,,FALSE,11-07-2020
3444,1362,,49,FALSE,01-02-2023
3208,96,,,TRUE,30-11-2024
1948,602,,,FALSE,23-02-2023
3150,325,,,FALSE,04-11-2023
58,1213,,,FALSE,11-10-2022
3323,179,,,FALSE,03-03-2025
3581,771,7,,TRUE,02-02-2020
2353,457,,19,FALSE,11-04-2021
2223,988,6,57,FALSE,09-02-2020
530,1037,9,,FALSE,26-03-2022
4059,851,1,77,FALSE,15-09-2025
944,776,2,90,FALSE,07-09-2025
4009,904,7,48,FALSE,05-12-2023
4817,1282,9,,FALSE,22-08-2025
2934,314,,,FALSE,13-05-2025
196,39,,81,FALSE,10-08-2025
4075,987,2,53,FALSE,22-06-2021
3099,1108,,81,FALSE,26-05-2020
4695,474,,,FALSE,22-09-2020
117,1196,,70,FALSE,25-10-2020
4128,706,,,FALSE,12-06-2024
700,984,,,FALSE,21-11-2024
3782,724,10,60,TRUE,02-12-2021
2578,589,,,TRUE,22-09-2024
3423,561,,25,FALSE,22-06-2020
3905,875,,,FALSE,12-01-2024
85,1372,10,,FALSE,06-09-2023
3444,958,,,FALSE,30-07-2024
4680,1096,,,FALSE,29-09-2021
4024,450,3,,FALSE,09-09-2023
1527,1106,,,FALSE,01-06-2021
3172,584,,,FALSE,11-06-2023
1856,1186,,,FALSE,19-11-2021
93,802,,,FALSE,02-10-2021
4232,514,,,FALSE,12-02-2021
4770,601,6,,FALSE,17-12-2021
4920,316,10,,TRUE,22-08-2024
4222,385,,70,TRUE,03-09-2022
4785,950,4,,FALSE,02-12-2022
101,510,,,FALSE,29-07-2020
639,1433,,,FALSE,18-08-2024
3661,277,,71,FALSE,24-03-2020
839,1236,,,FALSE,17-06-2023
2529,858,2,,FALSE,10-02-2020
4711,1166,2,10,FALSE,12-12-2020
4737,1391,,,FALSE,05-01-2021
351,376,,,FALSE,25-11-2022
4357,24,8,,FALSE,23-06-2025
1056,600,,,FALSE,07-01-2020
4418,72,4,90,TRUE,17-10-2023
1174,171,,,FALSE,08-05-2023
4771,1104,,52,FALSE,12-02-2020
973,264,2,,FALSE,26-08-2021
2661,427,,,FALSE,30-07-2024
3262,921,,51,FALSE,26-07-2022
4243,988,10,,FALSE,30-07-2020
4767,725,,,FALSE,13-12-2020
4629,504,1,22,FALSE,11-08-2023
1946,679,,,FALSE,29-06-2025
4104,1313,,64,FALSE,09-08-2021
4864,222,,,FALSE,11-03-2023
2942,39,,,TRUE,14-09-2021
1154,881,,,FALSE,15-02-2020
2110,1328,,,TRUE,24-11-2023
3162,93,1,,FALSE,12-08-2022
1086,53,,64,FALSE,19-06-2022
350,1273,1,39,FALSE,25-09-2022
1694,403,,,FALSE,22-07-2021
644,1242,,,FALSE,15-06-2021
4697,1108,2,,FALSE,20-01-2025
3590,1116,9,60,FALSE,11-04-2020
1576,1433,5,21,FALSE,30-06-2020
1988,449,,,FALSE,28-09-2022
977,1128,,27,FALSE,17-04-2025
2880,1288,7,82,FALSE,19-11-2021
625,1076,,15,FALSE,10-12-2022
569,585,6,50,FALSE,18-02-2022
655,1181,,,FALSE,24-02-2021
4757,809,8,,FALSE,02-04-2025
3150,584,,85,FALSE,11-01-2024
4372,116,,,FALSE,30-10-2021
4992,1051,6,66,FALSE,15-03-2025
4394,1139,,,FALSE,17-08-2023
36,1332,,,FALSE,03-07-2020
3730,352,,,FALSE,01-06-2022
1983,980,5,30,FALSE,15-08-2025
2951,842,,35,FALSE,24-07-2024
1363,130,,61,TRUE,17-10-2024
4083,1155,,28,TRUE,20-11-2024
1030,1186,,,TRUE,18-02-2024
3587,709,,,FALSE,19-05-2025
3795,1222,8,69,TRUE,13-11-2023
3070,302,,,FALSE,16-11-2022
4426,446,,,FALSE,15-11-2021
2596,1061,,53,FALSE,20-01-2025
2116,1443,,70,FALSE,14-01-2025
1422,894,,53,FALSE,07-11-2024
2939,526,,71,FALSE,31-03-2025
796,1211,,,FALSE,17-10-2021
1294,222,,58,FALSE,09-10-2020
982,1175,4,,FALSE,08-01-2020
2525,477,,,TRUE,16-02-2022
4622,444,10,,FALSE,23-01-2022
1472,713,,,TRUE,16-09-2023
620,1422,5,,FALSE,02-07-2020
3211,203,4,,FALSE,16-11-2022
4523,1265,,,FALSE,19-05-2024
1683,940,10,,FALSE,05-10-2021
3036,1298,1,,FALSE,26-07-2025
1757,683,,48,FALSE,12-12-2021
3435,684,,,FALSE,16-04-2023
1709,14,,,FALSE,24-05-2023
3883,1188,,,FALSE,23-04-2020
2513,1149,7,,FALSE,12-05-2021
294,702,3,59,FALSE,24-04-2024
1190,982,,,FALSE,19-04-2023
291,924,9,,FALSE,09-04-2024
2833,1040,,,FALSE,26-09-2023
4310,998,1,,TRUE,09-09-2025
3544,546,,,FALSE,25-06-2021
4298,450,,,FALSE,20-08-2020
3020,21,5,58,FALSE,15-10-2023
2508,1086,3,,TRUE,14-01-2025
315,647,,88,FALSE,28-12-2024
2129,817,1,38,FALSE,12-12-2023
2746,903,,,FALSE,22-04-2021
1612,744,,43,FALSE,22-07-2021
229,908,9,,FALSE,06-03-2020
451,651,,98,FALSE,10-07-2025
2172,938,10,,FALSE,20-01-2020
1966,953,,,FALSE,24-07-2021
421,1006,,14,FALSE,18-10-2023
4335,1325,,,FALSE,07-09-2025
4967,1048,,10,FALSE,02-06-2020
3189,373,2,,TRUE,17-07-2020
395,570,6,78,TRUE,15-11-2020
944,1250,,,FALSE,02-06-2024
3065,722,,,FALSE,22-06-2025
827,1123,,,TRUE,22-03-2020
4779,1409,,,FALSE,28-09-2022
542,248,,,FALSE,17-12-2021
4726,1094,,,FALSE,07-06-2023
1119,1286,,,FALSE,11-01-2022
242,321,,,FALSE,17-02-2022
1167,653,1,28,FALSE,26-06-2022
1456,1390,,,TRUE,23-02-2020
826,1396,,55,FALSE,08-02-2021
2517,81,,,FALSE,27-08-2024
3675,262,,,FALSE,15-10-2021
1742,1183,,,TRUE,14-08-2023
4006,1159,,,FALSE,19-11-2023
4083,424,2,,FALSE,04-06-2023
4108,1279,,,FALSE,04-03-2020
4981,35,,,TRUE,13-08-2025
1423,1406,,,FALSE,10-05-2025
2609,1265,1,,FALSE,13-11-2020
3768,1138,3,57,FALSE,19-01-2020
3683,715,,97,FALSE,04-04-2021
4729,586,10,,TRUE,11-01-2021
2303,292,1,,FALSE,14-07-2025
1462,70,2,,FALSE,15-02-2023
4589,448,,,FALSE,26-04-2021
3062,623,,,FALSE,21-08-2020
1779,29,8,28,FALSE,05-02-2023
4255,1137,,15,TRUE,21-05-2020
336,105,2,,FALSE,14-12-2024
1771,1193,,,FALSE,26-06-2025
665,1239,,42,FALSE,24-10-2022
3593,659,9,,FALSE,05-04-2022
3781,574,,,TRUE,26-03-2021
153,819,3,,FALSE,04-03-2023
322,1263,,,TRUE,22-07-2023
699,363,,,FALSE,17-01-2024
4762,1407,,70,FALSE,21-03-2024
2143,1400,,,FALSE,24-02-2024
453,452,,,FALSE,14-06-2020
4586,385,,,FALSE,12-10-2025
2315,1011,7,,FALSE,20-02-2020
4789,855,,,TRUE,04-10-2023
4073,426,,14,FALSE,11-08-2022
1442,347,,18,FALSE,16-09-2022
3741,220,,,FALSE,09-07-2023
3569,937,8,,FALSE,30-05-2023
3085,395,,,FALSE,17-01-2023
4237,176,,,FALSE,14-09-2021
3487,1369,,,FALSE,05-11-2023
451,803,,,FALSE,11-01-2025
40,1407,,11,FALSE,10-02-2024
2726,1298,2,43,TRUE,08-07-2024
2823,151,,,FALSE,24-08-2020
4646,227,,,TRUE,13-09-2025
123,121,,31,FALSE,22-11-2020
1362,1362,,91,TRUE,30-07-2020
4960,941,,,TRUE,23-03-2021
1533,695,,,FALSE,03-06-2025
2321,543,,,FALSE,14-11-2021
3597,1483,,,FALSE,30-06-2022
4399,395,,,FALSE,17-09-2024
4035,1418,7,,FALSE,04-05-2021
4980,1433,,33,FALSE,27-09-2020
228,395,,,FALSE,21-01-2024
4282,908,,65,FALSE,05-04-2022
3088,626,5,20,FALSE,28-04-2025
750,1485,,48,FALSE,19-10-2022
3299,954,,,FALSE,18-08-2022
661,844,,62,FALSE,09-08-2023
1451,337,4,,FALSE,14-08-2022
1616,645,,60,FALSE,15-05-2020
4828,11,,,FALSE,28-12-2020
1875,723,,,FALSE,08-05-2022
187,1092,,,FALSE,04-01-2020
4538,723,7,,FALSE,25-05-2025
4291,265,3,,FALSE,28-11-2024
3294,595,,,FALSE,02-12-2021
876,589,8,,FALSE,09-12-2021
4766,1232,,,FALSE,03-11-2022
4840,921,,,FALSE,26-02-2022
1111,310,,37,FALSE,08-04-2024
2468,141,,,FALSE,08-07-2024
3728,708,4,60,FALSE,28-12-2021
155,42,7,,FALSE,23-02-2022
400,967,,35,FALSE,09-06-2020
2456,261,,,FALSE,31-07-2022
3189,491,3,43,TRUE,28-02-2024
2174,198,5,,FALSE,15-11-2021
1912,580,,,FALSE,23-08-2022
4721,389,10,,FALSE,29-06-2025
3154,759,,82,FALSE,14-08-2021
2468,721,,,FALSE,06-07-2022
2599,1341,,70,FALSE,24-01-2021
4451,1461,,,FALSE,01-05-2022
4564,796,,,TRUE,09-08-2025
2355,1018,,10,TRUE,02-07-2023
817,250,4,,TRUE,02-06-2021
4499,1310,,,FALSE,18-08-2024
2831,781,9,,FALSE,16-10-2022
1905,1366,8,39,FALSE,05-06-2024
211,370,,74,FALSE,26-09-2022
3179,279,,27,FALSE,15-07-2023
3197,171,,22,FALSE,23-01-2022
594,565,,40,FALSE,23-11-2020
3543,1402,,,FALSE,02-03-2024
2202,320,9,,FALSE,25-05-2020
740,1422,,20,FALSE,31-08-2023
422,1316,2,,FALSE,14-06-2024
4869,91,6,,FALSE,25-01-2020
2641,658,,,FALSE,20-07-2023
4901,1291,2,,FALSE,22-04-2022
2029,1046,,,TRUE,08-04-2021
3029,39,,,FALSE,16-06-2023
2797,1241,8,,FALSE,22-08-2022
3558,824,5,54,FALSE,21-03-2025
237,722,,,TRUE,21-03-2022
815,629,,,FALSE,14-07-2022
3297,801,,,FALSE,30-12-2021
2234,892,,27,FALSE,06-12-2023
1577,194,,,FALSE,01-10-2022
4159,983,,,TRUE,05-02-2022
2725,740,,57,FALSE,28-08-2020
1469,1443,2,,TRUE,22-07-2023
244,283,7,65,TRUE,18-04-2024
3026,1323,,,FALSE,24-09-2021
2405,421,8,,FALSE,01-10-2020
401,1115,,,FALSE,17-01-2023
2039,990,,,TRUE,01-03-2023
3311,1309,,57,FALSE,07-09-2021
3682,76,,,FALSE,06-07-2020
4923,949,9,,TRUE,04-02-2020
1788,309,2,,FALSE,18-09-2021
183,36,,,FALSE,05-09-2021
1072,355,,,FALSE,31-08-2021
958,674,,,FALSE,29-03-2020
2471,1196,6,,FALSE,18-03-2023
3993,992,,,FALSE,28-07-2022
2480,1044,,,FALSE,03-09-2025
4017,413,,,FALSE,14-09-2024
1656,805,3,,FALSE,23-11-2022
1410,24,,14,FALSE,21-05-2023
1302,798,,,FALSE,14-12-2022
175,18,6,63,FALSE,10-05-2021
4632,94,6,,FALSE,10-02-2023
2255,1318,,30,FALSE,06-12-2020
1803,1316,4,35,FALSE,18-08-2024
1875,15,,,TRUE,01-05-2020
1214,594,,,FALSE,03-10-2020
1972,110,,,FALSE,06-09-2023
3983,1282,,39,FALSE,02-07-2025
4456,1149,,,FALSE,15-12-2024
539,22,,86,TRUE,01-03-2024
867,736,,,FALSE,06-11-2025
2324,1025,8,,FALSE,01-03-2024
49,1184,1,,FALSE,28-02-2023
2408,944,,,FALSE,05-11-2023
155,321,6,,FALSE,18-04-2020
2453,1023,,24,FALSE,25-12-2020
2380,875,5,,TRUE,25-10-2023
3878,740,,90,FALSE,09-10-2023
31,1475,1,,FALSE,01-12-2024
382,170,,,FALSE,21-04-2022
2175,1441,,,FALSE,28-08-2020
2533,759,,,FALSE,06-11-2023
1266,698,1,,FALSE,25-07-2023
3151,674,,96,FALSE,02-03-2025
2143,1319,,,FALSE,20-03-2022
2102,1403,,94,FALSE,08-03-2025
3203,223,,,TRUE,02-09-2024
1274,371,,43,FALSE,28-11-2024
2276,396,,,FALSE,02-05-2022
341,1272,,42,FALSE,28-12-2020
1903,918,,,TRUE,17-12-2024
729,54,,,TRUE,02-10-2025
413,1099,,,TRUE,06-06-2025
2087,1100,9,73,FALSE,04-09-2021
386,1465,,,TRUE,02-10-2022
1488,716,6,17,FALSE,07-01-2025
2011,1230,,,FALSE,29-12-2020
4127,552,3,,FALSE,29-01-2023
1215,136,1,,FALSE,11-12-2020
1375,1012,4,,FALSE,26-08-2022
2782,406,1,,FALSE,19-12-2023
3560,899,,,FALSE,09-06-2024
588,881,,14,FALSE,27-05-2024
4870,1220,,,FALSE,12-12-2022
603,1459,6,,FALSE,29-09-2020
2916,168,10,,FALSE,27-12-2020
3133,287,,,FALSE,13-07-2022
3965,1306,,,FALSE,15-08-2020
3511,1311,,63,FALSE,14-03-2020
658,1206,,66,TRUE,21-05-2024
4434,226,,73,TRUE,15-01-2025
105,1039,1,95,FALSE,11-05-2023
1809,839,2,,TRUE,18-09-2025
4171,463,,57,FALSE,31-12-2020
3220,1322,1,43,FALSE,11-10-2023
2773,954,,,FALSE,27-01-2024
581,1365,,34,FALSE,21-03-2021
2719,171,6,17,FALSE,16-01-2024
2558,1385,,,TRUE,16-03-2020
1756,702,2,,FALSE,05-01-2020
3032,728,,,FALSE,06-12-2022
636,1436,,93,FALSE,03-01-2025
1760,294,,,TRUE,18-04-2020
3295,76,,,FALSE,02-04-2021
4989,196,5,,FALSE,12-06-2023
4468,506,,56,TRUE,05-02-2021
940,353,,96,FALSE,26-03-2025
4898,1412,,58,FALSE,16-06-2024
2973,261,,,FALSE,09-08-2020
3122,37,5,,FALSE,25-04-2024
4608,166,8,95,FALSE,25-05-2020
1578,1460,10,,FALSE,03-05-2023
2068,249,,,TRUE,12-05-2022
3325,359,,51,TRUE,18-07-2023
187,772,,10,FALSE,29-01-2021
3146,759,,,FALSE,23-08-2021
4289,1209,,,FALSE,27-03-2024
2722,731,,,TRUE,12-11-2021
910,303,10,,FALSE,02-09-2024
1299,409,5,45,FALSE,19-09-2025
2106,920,,13,TRUE,04-12-2023
1649,788,,30,TRUE,11-09-2020
4486,139,1,61,FALSE,06-02-2024
2300,622,2,54,FALSE,28-12-2021
2988,402,,85,FALSE,18-11-2021
4043,1385,,,FALSE,30-08-2020
2279,609,,69,FALSE,09-06-2021
4501,1135,,11,TRUE,06-08-2025
759,670,,,FALSE,13-02-2022
1625,287,7,,TRUE,10-05-2024
3671,1184,,22,FALSE,25-08-2021
392,301,,,FALSE,20-09-2021
1981,396,,51,TRUE,25-03-2021
2062,1482,,96,TRUE,12-06-2021
865,1449,,99,FALSE,28-07-2022
4620,947,3,26,FALSE,07-09-2021
3670,1091,,63,TRUE,23-09-2022
4019,437,3,,FALSE,18-11-2021
458,816,8,,FALSE,21-08-2025
514,1208,,,TRUE,25-08-2025
1060,1369,,54,TRUE,13-04-2025
2372,1281,10,23,FALSE,24-01-2024
760,1481,4,73,TRUE,15-02-2022
4214,1073,,,FALSE,08-04-2021
3118,743,9,,FALSE,15-04-2023
4655,1111,1,,TRUE,11-06-2023
2425,1493,1,,FALSE,22-07-2023
75,330,,,FALSE,23-07-2023
2056,683,,89,TRUE,17-11-2021
4762,1010,4,19,FALSE,14-08-2023
2475,1485,,,FALSE,21-05-2024
3339,1487,7,,FALSE,09-01-2021
266,1289,,,TRUE,24-11-2025
2994,1135,,,FALSE,23-01-2023
3908,454,,,FALSE,11-07-2021
3589,94,,,FALSE,29-02-2024
1847,252,,,FALSE,07-10-2025
292,1170,,,FALSE,05-04-2022
4868,387,,18,FALSE,06-04-2025
303,1485,,,FALSE,20-11-2025
4302,1366,,,TRUE,30-12-2020
1613,709,,57,FALSE,24-01-2023
1449,889,6,,FALSE,09-09-2020
3191,494,,,FALSE,02-07-2020
4035,80,2,,FALSE,24-11-2024
4897,589,,,FALSE,07-02-2025
1561,961,,,FALSE,12-05-2020
1805,1369,3,,FALSE,14-04-2025
1806,123,,34,TRUE,24-11-2025
2624,1041,7,,FALSE,02-01-2024
1579,1266,,86,TRUE,25-08-2021
3466,440,,,FALSE,25-06-2024
1446,646,,,FALSE,23-06-2020
2955,510,,,FALSE,11-04-2025
1199,766,,72,FALSE,16-03-2023
2893,484,9,,FALSE,11-09-2022
3762,1253,,,FALSE,17-12-2020
4474,808,7,,FALSE,09-06-2024
3479,1136,,,FALSE,11-08-2025
1980,952,,,FALSE,03-01-2023
2336,996,8,37,FALSE,13-01-2022
3315,1299,10,,FALSE,10-11-2021
627,1305,4,,FALSE,14-08-2021
3522,226,10,,TRUE,05-08-2024
1627,887,,36,FALSE,21-05-2024
4613,354,,,FALSE,07-09-2020
511,586,,75,FALSE,25-07-2024
988,920,,,FALSE,06-09-2022
3817,759,,,FALSE,13-09-2021
2558,1467,,,FALSE,25-08-2025
4155,262,1,,TRUE,18-07-2020
2753,550,8,17,FALSE,25-07-2025
1117,506,,51,FALSE,08-11-2020
913,1396,,,FALSE,30-04-2022
348,1154,,,TRUE,13-03-2021
3860,1072,5,,TRUE,11-11-2023
3763,58,,27,FALSE,29-07-2023
1530,904,,,FALSE,20-10-2023
272,189,8,,FALSE,31-07-2020
1838,1435,,44,TRUE,17-09-2021
4781,679,9,85,TRUE,13-11-2024
122,1043,6,,FALSE,09-06-2025
1748,1047,1,97,FALSE,06-08-2024
2963,733,,,FALSE,15-06-2025
1235,351,,90,FALSE,01-06-2025
3137,307,,,FALSE,10-03-2023
4438,1391,,,FALSE,09-06-2020
490,873,7,,TRUE,10-05-2025
1622,6,,65,FALSE,30-06-2022
4683,1121,,,FALSE,10-07-2021
4027,785,,,TRUE,13-01-2020
1592,634,2,88,FALSE,04-07-2025
2821,574,,25,FALSE,21-05-2020
1166,884,9,,FALSE,24-08-2021
4576,1324,2,,TRUE,23-02-2022
1935,267,10,,FALSE,23-09-2024
2578,296,,,TRUE,05-07-2025
2548,1422,,,FALSE,14-06-2025
130,571,7,77,FALSE,23-01-2024
4347,951,6,,FALSE,02-02-2022
2138,975,,,FALSE,09-01-2021
1493,1122,,,FALSE,17-02-2021
2382,1250,,,FALSE,24-02-2024
709,598,,,FALSE,09-02-2021
1825,1463,10,32,FALSE,03-12-2023
1556,738,1,,FALSE,12-08-2022
1843,37,,62,FALSE,11-01-2021
905,110,,,FALSE,24-10-2025
1017,810,,,FALSE,25-04-2020
4255,115,,,FALSE,01-02-2025
3964,712,,92,FALSE,06-06-2021
1331,668,6,91,FALSE,21-05-2023
3587,708,4,,FALSE,26-11-2023
3324,1011,9,,FALSE,23-12-2021
960,1069,3,,FALSE,08-05-2024
1158,94,2,,FALSE,26-09-2021
1067,87,,,FALSE,11-03-2021
2508,1274,,97,FALSE,16-04-2023
1225,1118,1,89,FALSE,08-01-2020
